 1400  0.1233 -0.1550 -0.2679  2.7491  0.0801 -0.1407  1.4439  2.4762 -0.2924  4.0281  2.3426 -0.1716 -0.0103  1.5962 -2.3087  2.7330  1.6127 -2.2644
 1410  0.1059 -0.2968 -0.3085  2.6938  0.0553 -0.2041  1.4266  2.3868 -0.2966  4.0277  2.4095 -0.1324 -0.0004  1.5902 -2.2026  2.6909  1.5347 -2.3628
 1420  0.0875 -0.3219 -0.2850  2.6394 -0.0093 -0.2433  1.4103  2.3266 -0.2641  4.0259  2.4921 -0.0664  0.0331  1.5673 -2.1281  2.6869  1.4916 -2.4336
 1430  0.0592 -0.2195 -0.1970  2.6165 -0.0732 -0.2391  1.4040  2.3119 -0.2078  4.0115  2.5475  0.0227  0.0811  1.5436 -2.1041  2.7202  1.5410 -2.4449
 1440  0.0221 -0.0392 -0.0662  2.6351 -0.0958 -0.1895  1.4106  2.3378 -0.1378  3.9924  2.5510  0.1123  0.1363  1.5269 -2.1433  2.7703  1.6683 -2.3968
 1450 -0.0095  0.1349  0.0697  2.6823 -0.0567 -0.1112  1.4227  2.3834 -0.0607  3.9916  2.5019  0.1682  0.1834  1.5183 -2.2418  2.8191  1.7898 -2.3107
 1460 -0.0183  0.2303  0.1670  2.7331  0.0293 -0.0301  1.4260  2.4238  0.0155  4.0290  2.4185  0.1652  0.1986  1.5215 -2.3552  2.8597  1.8141 -2.2116
 1470 -0.0028  0.2281  0.1980  2.7666  0.1166  0.0330  1.4071  2.4435  0.0799  4.1046  2.3287  0.1027  0.1628  1.5497 -2.4142  2.8854  1.7121 -2.1240
 1480  0.0177  0.1664  0.1685  2.7768  0.1577  0.0726  1.3622  2.4398  0.1229  4.1934  2.2581  0.0036  0.0748  1.6137 -2.3781  2.8797  1.5276 -2.0671
 1490  0.0186  0.1026  0.1110  2.7728  0.1326  0.0968  1.3040  2.4157  0.1411  4.2568  2.2193 -0.0963 -0.0407  1.6975 -2.2696  2.8196  1.3446 -2.0635
 1500 -0.0121  0.0675  0.0556  2.7678  0.0559  0.1132  1.2564  2.3752  0.1371  4.2617  2.2105 -0.1616 -0.1465  1.7590 -2.1512  2.6979  1.2436 -2.1146
 1510 -0.0625  0.0500  0.0107  2.7648 -0.0373  0.1195  1.2396  2.3233  0.1165  4.1994  2.2218 -0.1682 -0.2133  1.7591 -2.0837  2.5382  1.2757 -2.1989
 1520 -0.1032  0.0187 -0.0315  2.7529 -0.1096  0.1036  1.2533  2.2692  0.0857  4.0906  2.2424 -0.1123 -0.2364  1.6863 -2.0976  2.3929  1.4343 -2.2832
 1530 -0.1094 -0.0417 -0.0791  2.7196 -0.1354  0.0562  1.2757  2.2247  0.0486  3.9747  2.2629 -0.0138 -0.2335  1.5590 -2.1761  2.3262  1.6390 -2.3343
 1540 -0.0823 -0.1114 -0.1292  2.6657 -0.1099 -0.0173  1.2792  2.2011  0.0034  3.8897  2.2773  0.0939 -0.2232  1.4222 -2.2777  2.3772  1.7806 -2.3303
 1550 -0.0458 -0.1484 -0.1686  2.6086 -0.0515 -0.0949  1.2513  2.2074 -0.0548  3.8548  2.2858  0.1805 -0.2025  1.3328 -2.3593  2.5253  1.7956 -2.2728
 1560 -0.0250 -0.1239 -0.1825  2.5726  0.0080 -0.1485  1.2064  2.2496 -0.1276  3.8639  2.2956  0.2278 -0.1513  1.3336 -2.3922  2.7035  1.6979 -2.1973
 1570 -0.0254 -0.0504 -0.1634  2.5724  0.0411 -0.1582  1.1816  2.3280 -0.2071  3.8954  2.3189  0.2260 -0.0544  1.4238 -2.3758  2.8408  1.5556 -2.1572
 1580 -0.0302  0.0236 -0.1166  2.6043  0.0384 -0.1249  1.2138  2.4300 -0.2743  3.9302  2.3665  0.1662  0.0757  1.5598 -2.3340  2.9032  1.4460 -2.1785
 1590 -0.0147  0.0493 -0.0583  2.6496  0.0117 -0.0704  1.3096  2.5260 -0.3035  3.9658  2.4358  0.0470  0.2012  1.6839 -2.2962  2.9029  1.4150 -2.2481
 1600  0.0311  0.0174 -0.0092  2.6881 -0.0149 -0.0258  1.4383  2.5757 -0.2736  4.0143  2.5038 -0.1130  0.2755  1.7484 -2.2782  2.8788  1.4563 -2.3415
 1610  0.0901 -0.0348  0.0158  2.7115 -0.0190 -0.0149  1.5514  2.5510 -0.1850  4.0851  2.5381 -0.2726  0.2668  1.7312 -2.2756  2.8574  1.5296 -2.4199
 1620  0.1274 -0.0555  0.0169  2.7261  0.0047 -0.0436  1.6087  2.4567 -0.0665  4.1678  2.5229 -0.3822  0.1840  1.6435 -2.2760  2.8315  1.5908 -2.4483
 1630  0.1155 -0.0206  0.0071  2.7441  0.0397 -0.0989  1.5940  2.3334  0.0382  4.2342  2.4718 -0.4040  0.0703  1.5287 -2.2713  2.7726  1.6262 -2.4140
 1640  0.0541  0.0472 -0.0008  2.7724  0.0597 -0.1575  1.5183  2.2358  0.0964  4.2591  2.4137 -0.3306 -0.0253  1.4413 -2.2645  2.6694  1.6401 -2.3297
 1650 -0.0264  0.0941 -0.0065  2.8057  0.0495 -0.1965  1.4130  2.2012  0.1046  4.2361  2.3698 -0.1927 -0.0748  1.4182 -2.2619  2.5570  1.6370 -2.2259
 1660 -0.0826  0.0744 -0.0199  2.8304  0.0172 -0.2010  1.3151  2.2332  0.0828  4.1820  2.3434 -0.0461 -0.0818  1.4588 -2.2644  2.5053  1.6210 -2.1454
 1670 -0.0890 -0.0121 -0.0489  2.8330 -0.0132 -0.1669  1.2523  2.3063  0.0563  4.1281  2.3257  0.0585 -0.0740  1.5322 -2.2583  2.5728  1.6018 -2.1174
 1680 -0.0555 -0.1129 -0.0905  2.8077 -0.0209 -0.1015  1.2364  2.3792  0.0385  4.1027  2.3069  0.1014 -0.0756  1.5956 -2.2274  2.7507  1.5894 -2.1452
 1690 -0.0156 -0.1567 -0.1310  2.7592  0.0001 -0.0236  1.2647  2.4161  0.0262  4.1127  2.2861  0.1004 -0.0901  1.6205 -2.1691  2.9503  1.5895 -2.2052
 1700  0.0023 -0.1056 -0.1515  2.7024  0.0412  0.0424  1.3233  2.4057  0.0070  4.1385  2.2749  0.0921 -0.1012  1.6058 -2.0978  3.0517  1.5996 -2.2545
 1710 -0.0070  0.0170 -0.1353  2.6569  0.0827  0.0799  1.3902  2.3691 -0.0248  4.1477  2.2920  0.1041 -0.0885  1.5756 -2.0518  2.9866  1.6146 -2.2609
 1720 -0.0268  0.1437 -0.0777  2.6366  0.1007  0.0900  1.4414  2.3462 -0.0602  4.1201  2.3459  0.1366 -0.0470  1.5616 -2.0713  2.7918  1.6260 -2.2194
 1730 -0.0321  0.2076  0.0079  2.6434  0.0823  0.0873  1.4568  2.3669 -0.0797  4.0617  2.4192  0.1660  0.0097  1.5813 -2.1676  2.5770  1.6171 -2.1548
 1740 -0.0086  0.1848  0.0931  2.6696  0.0374  0.0876  1.4276  2.4303 -0.0699  3.9992  2.4723  0.1633  0.0563  1.6244 -2.3014  2.4502  1.5769 -2.1066
 1750  0.0354  0.1064  0.1493  2.7039 -0.0076  0.1000  1.3600  2.5044 -0.0362  3.9600  2.4688  0.1136  0.0721  1.6683 -2.3975  2.4591  1.5138 -2.0916
 1760  0.0734  0.0343  0.1644  2.7343 -0.0321  0.1259  1.2754  2.5436  0.0020  3.9556  2.4035  0.0259  0.0572  1.6911 -2.3913  2.5680  1.4566 -2.1014
 1770  0.0834  0.0124  0.1482  2.7496 -0.0368  0.1586  1.2072  2.5163  0.0287  3.9756  2.3109 -0.0690  0.0259  1.6794 -2.2819  2.6857  1.4368 -2.1253
 1780  0.0652  0.0326  0.1207  2.7447 -0.0381  0.1836  1.1899  2.4295  0.0435  3.9949  2.2429 -0.1338 -0.0047  1.6411 -2.1293  2.7293  1.4660 -2.1585
 1790  0.0369  0.0431  0.0984  2.7261 -0.0517  0.1832  1.2411  2.3257  0.0580  3.9913  2.2335 -0.1447 -0.0285  1.6018 -2.0245  2.6809  1.5289 -2.1983
 1800  0.0176 -0.0038  0.0841  2.7079 -0.0793  0.1461  1.3466  2.2518  0.0822  3.9680  2.2784 -0.1036 -0.0491  1.5828 -2.0324  2.5974  1.5939 -2.2370
 1810  0.0127 -0.1058  0.0662  2.7010 -0.1075  0.0754  1.4593  2.2290  0.1114  3.9585  2.3429 -0.0342 -0.0669  1.5774 -2.1416  2.5614  1.6309 -2.2603
 1820  0.0121 -0.2067  0.0293  2.7073 -0.1143 -0.0118  1.5206  2.2478  0.1257  4.0042  2.3866  0.0324 -0.0789  1.5551 -2.2726  2.6225  1.6305 -2.2541
 1830  0.0002 -0.2379 -0.0284  2.7235 -0.0837 -0.0911  1.4966  2.2798  0.1027  4.1195  2.3889  0.0734 -0.0752  1.4956 -2.3402  2.7655  1.6058 -2.2140
 1840 -0.0310 -0.1697 -0.0869  2.7455 -0.0171 -0.1395  1.4028  2.2969  0.0354  4.2727  2.3611  0.0850 -0.0389  1.4139 -2.3116  2.9225  1.5783 -2.1598
 1850 -0.0719 -0.0310 -0.1153  2.7701  0.0659 -0.1419  1.2964  2.2900 -0.0586  4.3966  2.3372  0.0805  0.0384  1.3581 -2.2249  3.0195  1.5609 -2.1273
 1860 -0.0976  0.1104 -0.0938  2.7945  0.1401 -0.0961  1.2409  2.2764 -0.1440  4.4259  2.3472  0.0771  0.1369  1.3750 -2.1569  3.0237  1.5541 -2.1437
 1870 -0.0832  0.1899 -0.0263  2.8154  0.1856 -0.0157  1.2701  2.2840 -0.1854  4.3387  2.3939  0.0820  0.2108  1.4701 -2.1552  2.9515  1.5576 -2.1994
 1880 -0.0246  0.1810  0.0619  2.8287  0.1912  0.0726  1.3738  2.3268 -0.1651  4.1754  2.4516  0.0890  0.2210  1.6017 -2.2040  2.8428  1.5717 -2.2620
 1890  0.0526  0.1068  0.1352  2.8289  0.1550  0.1388  1.5051  2.3977 -0.0913  4.0159  2.4859  0.0856  0.1566  1.7159 -2.2502  2.7382  1.5956 -2.2979
 1900  0.1092  0.0225  0.1650  2.8084  0.0872  0.1631  1.6036  2.4767  0.0068  3.9345  2.4794  0.0617  0.0534  1.7718 -2.2525  2.6636  1.6228 -2.2959
 1910  0.1208 -0.0207  0.1465  2.7609  0.0095  0.1419  1.6262  2.5374  0.0961  3.9602  2.4396  0.0142 -0.0277  1.7515 -2.2077  2.6265  1.6407 -2.2615
 1920  0.0932 -0.0076  0.0991  2.6926 -0.0535  0.0868  1.5708  2.5551  0.1544  4.0599  2.3906 -0.0491 -0.0425  1.6693 -2.1453  2.6240  1.6353 -2.2071
 1930  0.0534  0.0349  0.0506  2.6291 -0.0861  0.0190  1.4734  2.5183  0.1752  4.1588  2.3578 -0.1080  0.0036  1.5706 -2.1088  2.6503  1.6030 -2.1410
 1940  0.0277  0.0616  0.0174  2.6028 -0.0872 -0.0393  1.3804  2.4395  0.1651  4.1892  2.3505 -0.1349  0.0660  1.5044 -2.1241  2.6985  1.5553 -2.0776
 1950  0.0257  0.0402 -0.0023  2.6289 -0.0696 -0.0733  1.3183  2.3513  0.1351  4.1334  2.3580 -0.1075  0.1013  1.4944 -2.1773  2.7516  1.5082 -2.0494
 1960  0.0373 -0.0298 -0.0218  2.6939 -0.0514 -0.0810  1.2828  2.2900  0.0921  4.0290  2.3621 -0.0258  0.0906  1.5312 -2.2291  2.7767  1.4772 -2.0810
 1970  0.0436 -0.1156 -0.0523  2.7633 -0.0448 -0.0710  1.2528  2.2788  0.0371  3.9391  2.3534  0.0801  0.0374  1.5840 -2.2458  2.7466  1.4786 -2.1684
 1980  0.0320 -0.1697 -0.0910  2.8004 -0.0480 -0.0576  1.2155  2.3160 -0.0281  3.9128  2.3325  0.1589 -0.0429  1.6172 -2.2228  2.6645  1.5219 -2.2785
 1990  0.0046 -0.1591 -0.1188  2.7857 -0.0468 -0.0556  1.1821  2.3749 -0.0953  3.9570  2.3039  0.1648 -0.1309  1.6118 -2.1884  2.5657  1.5985 -2.3583
 2000 -0.0278 -0.0861 -0.1149  2.7302 -0.0238 -0.0728  1.1778  2.4177 -0.1506  4.0350  2.2744  0.0860 -0.2040  1.5821 -2.1843  2.4966  1.6781 -2.3698
 2010 -0.0566  0.0176 -0.0741  2.6709  0.0267 -0.1042  1.2199  2.4153 -0.1807  4.0935  2.2528 -0.0467 -0.2432  1.5601 -2.2273  2.4948  1.7242 -2.3195
 2020 -0.0796  0.1114 -0.0156  2.6456  0.0884 -0.1338  1.3014  2.3624 -0.1784  4.1057  2.2448 -0.1803 -0.2354  1.5635 -2.2936  2.5683  1.7120 -2.2579
 2030 -0.0961  0.1648  0.0268  2.6679  0.1270 -0.1435  1.3919  2.2811 -0.1452  4.0908  2.2543 -0.2719 -0.1738  1.5856 -2.3371  2.6827  1.6378 -2.2317
 2040 -0.1023  0.1663  0.0261  2.7196  0.1119 -0.1222  1.4530  2.2098 -0.0909  4.0885  2.2858 -0.3043 -0.0639  1.6029 -2.3247  2.7869  1.5290 -2.2608
 2050 -0.0922  0.1256 -0.0181  2.7658  0.0404 -0.0712  1.4624  2.1824 -0.0296  4.1179  2.3384 -0.2847  0.0661  1.5887 -2.2612  2.8485  1.4307 -2.3268
 2060 -0.0637  0.0665 -0.0792  2.7764 -0.0568 -0.0055  1.4285  2.2098  0.0256  4.1612  2.3958 -0.2325  0.1725  1.5423 -2.1849  2.8631  1.3822 -2.3769
 2070 -0.0230  0.0114 -0.1216  2.7422 -0.1331  0.0520  1.3813  2.2761  0.0675  4.1809  2.4324 -0.1636  0.2180  1.4897 -2.1317  2.8487  1.3998 -2.3677
 2080  0.0172 -0.0331 -0.1203  2.6784 -0.1514  0.0821  1.3498  2.3507  0.0952  4.1511  2.4325 -0.0858  0.1943  1.4633 -2.1178  2.8227  1.4705 -2.2946
 2090  0.0441 -0.0755 -0.0706  2.6138 -0.1058  0.0779  1.3463  2.4083  0.1100  4.0793  2.4014 -0.0034  0.1243  1.4756 -2.1409  2.7842  1.5574 -2.1861
 2100  0.0514 -0.1267  0.0114  2.5736 -0.0270  0.0482  1.3632  2.4431  0.1106  4.0015  2.3619  0.0788  0.0472  1.5178 -2.1881  2.7269  1.6191 -2.0881
 2110  0.0425 -0.1843  0.0977  2.5693  0.0368  0.0139  1.3828  2.4653  0.0931  3.9590  2.3412  0.1531 -0.0040  1.5635 -2.2362  2.6603  1.6336 -2.0396
 2120  0.0281 -0.2268  0.1617  2.5987  0.0545 -0.0018  1.3915  2.4842  0.0546  3.9735  2.3574  0.2076 -0.0217  1.5811 -2.2606  2.6120  1.6099 -2.0492
 2130  0.0183 -0.2239  0.1898  2.6526  0.0312  0.0156  1.3898  2.4948 -0.0014  4.0339  2.4088  0.2300 -0.0173  1.5559 -2.2438  2.6076  1.5783 -2.0996
 2140  0.0147 -0.1561  0.1826  2.7219 -0.0002  0.0614  1.3915  2.4793 -0.0629  4.1053  2.4727  0.2134 -0.0113  1.5067 -2.1930  2.6523  1.5656 -2.1648
 2150  0.0097 -0.0326  0.1476  2.7972 -0.0048  0.1107  1.4107  2.4241 -0.1126  4.1530  2.5146  0.1590 -0.0214  1.4758 -2.1387  2.7192  1.5822 -2.2178
 2160 -0.0058  0.1074  0.0904  2.8629  0.0304  0.1334  1.4459  2.3364 -0.1339  4.1666  2.5042  0.0774 -0.0469  1.4960 -2.1183  2.7599  1.6129 -2.2489
 2170 -0.0344  0.2117  0.0139  2.8949  0.0876  0.1140  1.4716  2.2472 -0.1168  4.1609  2.4318 -0.0135 -0.0745  1.5678 -2.1497  2.7450  1.6332 -2.2665
 2180 -0.0687  0.2430 -0.0763  2.8710  0.1300  0.0587  1.4501  2.1958 -0.0606  4.1563  2.3178 -0.0966 -0.0900  1.6612 -2.2227  2.6914  1.6314 -2.2898
 2190 -0.0957  0.1975 -0.1687  2.7851  0.1266 -0.0143  1.3608  2.2077  0.0232  4.1562  2.2069 -0.1640 -0.0844  1.7387 -2.3035  2.6488  1.6105 -2.3169
 2200 -0.1081  0.1055 -0.2454  2.6579  0.0724 -0.0856  1.2235  2.2774  0.1096  4.1418  2.1468 -0.2138 -0.0610  1.7719 -2.3461  2.6616  1.5822 -2.3215
 2210 -0.1098  0.0143 -0.2867  2.5345 -0.0077 -0.1382  1.0933  2.3659  0.1666  4.0865  2.1636 -0.2383 -0.0360  1.7492 -2.3283  2.7281  1.5607 -2.2810
 2220 -0.1108 -0.0370 -0.2785  2.4641 -0.0728 -0.1623  1.0298  2.4232  0.1717  3.9826  2.2488 -0.2197 -0.0271  1.6785 -2.2569  2.7972  1.5548 -2.2050
 2230 -0.1141 -0.0401 -0.2192  2.4742 -0.0918 -0.1596  1.0623  2.4222  0.1262  3.8583  2.3659 -0.1441 -0.0347  1.5894 -2.1614  2.8032  1.5580 -2.1317
 2240 -0.1080 -0.0184 -0.1188  2.5576 -0.0649 -0.1361  1.1747  2.3770  0.0507  3.7693  2.4682 -0.0228 -0.0473  1.5134 -2.0939  2.7194  1.5510 -2.1010
 2250 -0.0725 -0.0037  0.0057  2.6804 -0.0226 -0.0921  1.3169  2.3291 -0.0318  3.7643  2.5149  0.1071 -0.0507  1.4654 -2.0989  2.5788  1.5300 -2.1388
 2260  0.0047 -0.0112  0.1327  2.7984 -0.0012 -0.0249  1.4341  2.3175 -0.1075  3.8502  2.4875  0.2019 -0.0402  1.4460 -2.1823  2.4538  1.5106 -2.2334
 2270  0.1128 -0.0334  0.2357  2.8726 -0.0175  0.0580  1.4958  2.3533 -0.1702  3.9877  2.4000  0.2302 -0.0239  1.4462 -2.3061  2.4219  1.5031 -2.3328
 2280  0.2148 -0.0517  0.2887  2.8844 -0.0596  0.1342  1.5038  2.4123 -0.2155  4.1190  2.2920  0.1839 -0.0127  1.4569 -2.4076  2.5224  1.5067 -2.3754
 2290  0.2631 -0.0505  0.2770  2.8436 -0.0952  0.1768  1.4831  2.4494 -0.2376  4.2026  2.2077  0.0818 -0.0050  1.4761 -2.4394  2.7224  1.5106 -2.3384
 2300  0.2267 -0.0278  0.2053  2.7797 -0.0929  0.1698  1.4638  2.4280 -0.2316  4.2336  2.1745 -0.0349  0.0139  1.5087 -2.3845  2.9280  1.5050 -2.2499
 2310  0.1107  0.0020  0.0954  2.7209 -0.0459  0.1159  1.4658  2.3469 -0.1965  4.2377  2.1966 -0.1199  0.0592  1.5545 -2.2667  3.0395  1.4863 -2.1622
 2320 -0.0473  0.0185 -0.0262  2.6823  0.0195  0.0331  1.4899  2.2441 -0.1325  4.2477  2.2598 -0.1466  0.1299  1.5986 -2.1420  3.0201  1.4643 -2.1164
 2330 -0.1982  0.0134 -0.1408  2.6663  0.0601 -0.0538  1.5179  2.1718 -0.0392  4.2777  2.3396 -0.1191  0.2040  1.6249 -2.0594  2.9170  1.4642 -2.1234
 2340 -0.2995 -0.0012 -0.2400  2.6694  0.0454 -0.1214  1.5254  2.1628  0.0808  4.3108  2.4099 -0.0613  0.2399  1.6282 -2.0518  2.8138  1.5088 -2.1637
 2350 -0.3232 -0.0053 -0.3169  2.6865 -0.0183 -0.1524  1.4962  2.2108  0.2097  4.3112  2.4524  0.0029  0.1993  1.6122 -2.1198  2.7682  1.5955 -2.2056
 2360 -0.2603  0.0098 -0.3577  2.7121 -0.0876 -0.1390  1.4295  2.2769  0.3118  4.2555  2.4605  0.0602  0.0823  1.5895 -2.2368  2.7790  1.6939 -2.2346
 2370 -0.1245  0.0337 -0.3472  2.7396 -0.1064 -0.0848  1.3390  2.3174  0.3493  4.1542  2.4358  0.1071 -0.0709  1.5796 -2.3528  2.7984  1.7608 -2.2397
 2380  0.0466  0.0450 -0.2804  2.7619 -0.0438 -0.0053  1.2475  2.3158  0.3052  4.0454  2.3879  0.1438 -0.2005  1.5940 -2.4117  2.7746  1.7610 -2.2139
 2390  0.1987  0.0261 -0.1693  2.7767  0.0772  0.0746  1.1778  2.2938  0.1926  3.9688  2.3369  0.1681 -0.2493  1.6172 -2.3852  2.6883  1.6853 -2.1683
 2400  0.2805 -0.0248 -0.0362  2.7864  0.1883  0.1268  1.1456  2.2947  0.0437  3.9431  2.3087  0.1735 -0.1924  1.6228 -2.2924  2.5708  1.5597 -2.1170
 2410  0.2674 -0.0839  0.0953  2.7911  0.2204  0.1316  1.1588  2.3544 -0.1058  3.9577  2.3196  0.1528 -0.0518  1.5962 -2.1917  2.4896  1.4364 -2.0826
 2420  0.1709 -0.1073  0.2016  2.7825  0.1498  0.0896  1.2167  2.4762 -0.2260  3.9827  2.3652  0.1035  0.1099  1.5483 -2.1423  2.5020  1.3782 -2.0853
 2430  0.0342 -0.0576  0.2587  2.7503  0.0123  0.0223  1.3048  2.6203 -0.2998  3.9921  2.4215  0.0301  0.2220  1.5053 -2.1698  2.6117  1.4227 -2.1354
 2440 -0.0816  0.0660  0.2474  2.6921 -0.1167 -0.0402  1.3938  2.7143 -0.3231  3.9845  2.4576 -0.0573  0.2434  1.4924 -2.2537  2.7632  1.5500 -2.2259
 2450 -0.1243  0.2188  0.1626  2.6227 -0.1620 -0.0773  1.4552  2.6960 -0.2999  3.9814  2.4520 -0.1441  0.1754  1.5176 -2.3523  2.8784  1.6847 -2.3318
 2460 -0.0826  0.3317  0.0227  2.5739 -0.0950 -0.0869  1.4784  2.5592 -0.2403  4.0049  2.4067 -0.2158  0.0554  1.5708 -2.4255  2.9023  1.7442 -2.4159
 2470  0.0045  0.3469 -0.1342  2.5796  0.0413 -0.0810  1.4731  2.3632 -0.1626  4.0572  2.3508 -0.2657 -0.0666  1.6318 -2.4526  2.8314  1.6965 -2.4521
 2480  0.0779  0.2458 -0.2655  2.6550  0.1592 -0.0743  1.4528  2.1988 -0.0905  4.1167  2.3210 -0.2950 -0.1514  1.6803 -2.4321  2.7088  1.5785 -2.4351
 2490  0.1038  0.0588 -0.3423  2.7805  0.1887 -0.0771  1.4224  2.1341 -0.0424  4.1525  2.3331 -0.3041 -0.1869  1.7048 -2.3692  2.6018  1.4684 -2.3813
 2500  0.0903 -0.1447 -0.3592  2.9047  0.1177 -0.0941  1.3845  2.1762 -0.0239  4.1470  2.3692 -0.2855 -0.1815  1.7002 -2.2738  2.5605  1.4319 -2.3160
 2510  0.0673 -0.2852 -0.3307  2.9687 -0.0118 -0.1220  1.3468  2.2743 -0.0259  4.1100  2.3911 -0.2266 -0.1511  1.6665 -2.1694  2.5925  1.4816 -2.2572
 2520  0.0552 -0.3114 -0.2765  2.9390 -0.1327 -0.1477  1.3173  2.3561 -0.0298  4.0771  2.3672 -0.1232 -0.1088  1.6074 -2.0863  2.6736  1.5748 -2.2141
 2530  0.0515 -0.2241 -0.2063  2.8283 -0.1895 -0.1550  1.3014  2.3735 -0.0189  4.0864  2.2974  0.0099 -0.0554  1.5325 -2.0488  2.7669  1.6470 -2.1859
 2540  0.0363 -0.0712 -0.1154  2.6918 -0.1655 -0.1332  1.3060  2.3274  0.0123  4.1472  2.2185  0.1378  0.0158  1.4644 -2.0712  2.8397  1.6522 -2.1596
 2550 -0.0129  0.0789  0.0051  2.5975 -0.0864 -0.0818  1.3397  2.2613  0.0582  4.2284  2.1825  0.2235  0.1040  1.4311 -2.1582  2.8731  1.5898 -2.1235
 2560 -0.1036  0.1695  0.1488  2.5847  0.0016 -0.0066  1.4000  2.2274  0.1047  4.2778  2.2191  0.2510  0.1873  1.4528 -2.2780  2.8711  1.5109 -2.0890
 2570 -0.2106  0.1782  0.2841  2.6408  0.0630  0.0841  1.4646  2.2525  0.1339  4.2601  2.3144  0.2307  0.2380  1.5233 -2.3636  2.8477  1.4762 -2.0853
 2580 -0.2786  0.1228  0.3681  2.7147  0.0900  0.1791  1.4992  2.3240  0.1341  4.1784  2.4217  0.1831  0.2347  1.6053 -2.3550  2.8111  1.5086 -2.1265
 2590 -0.2553  0.0449  0.3726  2.7536  0.0963  0.2595  1.4812  2.4030  0.1103  4.0692  2.4925  0.1200  0.1702  1.6534 -2.2388  2.7672  1.5819 -2.1907
 2600 -0.1326 -0.0191  0.2993  2.7342  0.0975  0.2997  1.4164  2.4520  0.0812  3.9803  2.5065  0.0424  0.0675  1.6407 -2.0726  2.7191  1.6398 -2.2405
 2610  0.0429 -0.0556  0.1735  2.6713  0.0957  0.2784  1.3372  2.4586  0.0646  3.9443  2.4804 -0.0469 -0.0308  1.5709 -1.9542  2.6666  1.6409 -2.2476
 2620  0.1983 -0.0705  0.0268  2.6076  0.0797  0.1944  1.2808  2.4383  0.0632  3.9621  2.4492 -0.1332 -0.0969  1.4740 -1.9639  2.6103  1.5918 -2.2144
 2630  0.2721 -0.0739 -0.1142  2.5884  0.0375  0.0728  1.2648  2.4176  0.0629  4.0063  2.4351 -0.1940 -0.1276  1.4066 -2.1039  2.5585  1.5368 -2.1673
 2640  0.2400 -0.0680 -0.2299  2.6342 -0.0304 -0.0475  1.2774  2.4126  0.0437  4.0399  2.4303 -0.2075 -0.1325  1.4221 -2.2943  2.5295  1.5206 -2.1400
 2650  0.1257 -0.0482 -0.3107  2.7257 -0.1056 -0.1360  1.2889  2.4198 -0.0042  4.0394  2.4096 -0.1633 -0.1166  1.5234 -2.4284  2.5384  1.5527 -2.1599
 2660 -0.0083 -0.0148 -0.3572  2.8129 -0.1554 -0.1845  1.2742  2.4210 -0.0696  4.0061  2.3593 -0.0714 -0.0889  1.6549 -2.4370  2.5880  1.6075 -2.2231
 2670 -0.0967  0.0175 -0.3738  2.8456 -0.1494 -0.2053  1.2320  2.3980 -0.1261  3.9620  2.2954  0.0342 -0.0674  1.7400 -2.3329  2.6669  1.6409 -2.2987
 2680 -0.1134  0.0277 -0.3585  2.8048 -0.0818 -0.2187  1.1874  2.3460 -0.1493  3.9330  2.2547  0.1067 -0.0639  1.7373 -2.1962  2.7565  1.6239 -2.3580
 2690 -0.0856  0.0083 -0.2989  2.7156  0.0208 -0.2391  1.1776  2.2771 -0.1333  3.9345  2.2632  0.1136 -0.0689  1.6650 -2.1200  2.8290  1.5686 -2.3870
 2700 -0.0660 -0.0212 -0.1846  2.6333  0.1142 -0.2663  1.2257  2.2116 -0.0911  3.9666  2.3094  0.0571 -0.0669  1.5769 -2.1548  2.8606  1.5102 -2.3886
 2710 -0.0881 -0.0243 -0.0247  2.6096  0.1580 -0.2874  1.3216  2.1688 -0.0457  4.0181  2.3508 -0.0314 -0.0547  1.5226 -2.2716  2.8455  1.4862 -2.3788
 2720 -0.1395  0.0241  0.1417  2.6594  0.1315 -0.2846  1.4272  2.1642 -0.0219  4.0768  2.3483 -0.1146 -0.0393  1.5162 -2.3879  2.7938  1.5131 -2.3728
 2730 -0.1709  0.1107  0.2587  2.7514  0.0439 -0.2435  1.4978  2.2056 -0.0350  4.1379  2.2959 -0.1696 -0.0228  1.5439 -2.4285  2.7256  1.5744 -2.3734
 2740 -0.1327  0.1824  0.2829  2.8290 -0.0653 -0.1626  1.5103  2.2872 -0.0798  4.1998  2.2260 -0.1946 -0.0015  1.5777 -2.3737  2.6614  1.6321 -2.3668
 2750 -0.0150  0.1821  0.2101  2.8446 -0.1437 -0.0561  1.4767  2.3878 -0.1296  4.2528  2.1910 -0.2050  0.0260  1.5945 -2.2709  2.6192  1.6471 -2.3373
 2760  0.1394  0.0941  0.0759  2.7888 -0.1534  0.0513  1.4311  2.4781 -0.1517  4.2757  2.2290 -0.2175  0.0494  1.5932 -2.1881  2.6157  1.6082 -2.2862
 2770  0.2601 -0.0381 -0.0672  2.6948 -0.0871  0.1380  1.4041  2.5294 -0.1300  4.2487  2.3345 -0.2324  0.0477  1.5906 -2.1676  2.6525  1.5429 -2.2211
 2780  0.2913 -0.1432 -0.1750  2.6143  0.0304  0.1958  1.4065  2.5250 -0.0737  4.1668  2.4596 -0.2303  0.0182  1.5970 -2.2037  2.7047  1.4949 -2.1607
